"","Family","Genus","species","Time","Locality","County","Source","Museum.ID","Year.Collected","Height.mm","Length.mm","Thickness.1","Thickness.2","Thickness.3","Thickness.4","Thickness.5","Thickness.6","Thickness.7","size","mean_thickness","logsize","logthickness","size_meancentered"
"921","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",35.76,"38.43",10.29,"7.588",4.777,4.558,"3.363","2.975","2.144",37.07,5.1,3.61280801716264,1.62924053973028,0.0975837003434701
"922","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",34.94,"39.42",9.16,"6.373",4.564,3.562,"2.931","2.518","1.44",37.11,4.36,3.61388647507251,1.47247205736094,0.0986621582533354
"923","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",35.26,"41.22",9.77,"6.006",4.232,3.792,"3.048","2.929","2.236",38.12,4.57,3.640739078786,1.51951320490611,0.12551476196683
"924","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",37.09,"39.62",9.23,"5.76",4.615,3.69,"3.122","2.867","1.589",38.33,4.41,3.64623287939246,1.48387468945875,0.131008562573293
"925","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",37.79,"41.76",10.42,"6.762",4.37,3.769,"3.191","2.788","2.272",39.73,4.8,3.68210656982651,1.56861591791385,0.166882253007337
"926","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",38.18,"41.76",8.9,"5.924",4.152,3.527,"3.254","3.006","2.355",39.93,4.45,3.68712792107513,1.49290409617815,0.171903604255959
"927","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",38.67,"42.22",9.4,"6.788",5.039,4.244,"3.596","2.663","1.736",40.41,4.78,3.69907727909038,1.56444054650336,0.183852962271212
"928","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",39.64,"42.87",9.47,"4.729",3.13,3.455,"2.744","2.557","1.915",41.22,4,3.71892357546231,1.38629436111989,0.203699258643142
"929","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",42.28,"46.1",12.22,"8.418",5.588,4.122,"3.29","3.039","2.342",44.15,5.57,3.78759292704997,1.71739505393919,0.272368610230798
"930","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",43.94,"46.51",12.32,"8.764",6.14,4.581,"3.259","3.009","2.041",45.21,5.73,3.81131830130651,1.74571553072665,0.296093984487343
"931","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",43.64,"47.47",10.32,"7.228",5.511,4.786,"3.884","3.495","2.75",45.51,5.42,3.81793208202855,1.69009581545155,0.30270776520938
"932","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",47.9,"54.76",13.64,"11.015",6.753,5.299,"4.424","4.12","2.598",51.22,6.84,3.93613008077138,1.92278773163446,0.420905763952208
"933","Veneridae","Chione","californiensis","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146125","2016",49.2,"54.4",14.52,"10.772",7.165,5.591,"4.633","4.364","2.56",51.73,7.09,3.94603788401542,1.95868534054404,0.430813567196253
"934","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",36.9,"40.73",6.4,"1.94",2.213,2.784,"2.7","2.667","2.182",38.77,2.98,3.65764675168284,1.09192330051731,-0.211387057466411
"935","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",38.6,"39.82",7.36,"2.689",3.089,2.935,"2.868","2.881","1.831",39.21,3.38,3.66893181630424,1.21787570949493,-0.200101992845009
"936","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",40.36,"44.47",3.007,"3.622",2.939,2.718,"2.851","2.27","1.804",42.37,2.74,3.74644056463847,1.00795792039998,-0.122593244510782
"937","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",42.57,"48.09",8.24,"3.455",3.44,3.387,"3.472","3.426","2.172",45.25,3.94,3.81220267014594,1.37118072330984,-0.056831139003314
"938","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",45.84,"47.31",8.59,"3.688",3.812,3.389,"3.749","3.799","2.581",46.57,4.23,3.84095655699429,1.44220199305819,-0.0280772521549633
"939","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",46.08,"49.71",10.03,"6.123",5.582,4.962,"3.789","4.207","3.259",47.86,5.42,3.86828008248023,1.69009581545155,-0.000753726669022292
"940","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",45.9,"51.44",8.16,"3.405",2.845,3.215,"3.176","3.273","2.127",48.59,3.74,3.88341774841781,1.31908561142644,0.0143839392685625
"941","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",49.29,"53.72",8.32,"n/a",3.218,3.779,"4.123","4.046","2.625",51.46,4.35,3.9408048068536,1.47017584510059,0.0717709977043488
"942","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",53.32,"52.64",11.14,"4.88",4.723,4.2,"4.288","4.155","3.329",52.98,5.25,3.96991448384392,1.65822807660353,0.100880674694674
"943","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",53.14,"n/a",11.66,"7.105",5.82,5.486,"4.739","4.223","2.83",53.14,5.98,3.97292994033167,1.78842056796254,0.103896131182418
"944","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",55.51,"55.84",10.52,"4.673",5.236,4.824,"4.168","4.575","3.635",55.67,5.38,4.01944140219542,1.68268837417369,0.150407593046167
"945","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",53.3,"59.55",10.67,"4.55",4.355,4.47,"4.187","3.868","2.628",56.34,4.96,4.03140476244823,1.60140574073684,0.162370953298977
"946","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",54.98,"59.37",9.93,"4.533",4.267,4.574,"4.965","3.786","2.493",57.13,4.94,4.04532937273637,1.59736533119983,0.176295563587122
"947","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",57.86,"59.53",12.71,"5.973",6.258,5.521,"5.614","5.753","4.236",58.69,6.58,4.07226935457024,1.88403474533723,0.203235545420994
"948","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",58.29,"59.79",12.96,"7.059",7.126,6.632,"5.743","5.312","4.262",59.04,7.01,4.07821518029222,1.9473377010465,0.209181371142968
"949","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",55.17,"63.27",13.03,"8.563",7.264,7.048,"5.739","5.424","4.32",59.08,7.34,4.07889245766318,1.99333884262642,0.20985864851393
"950","Veneridae","Chionista","fluctifraga","Pleistocene","Raker beam footing, SD City Fires Station no. 2 (Bayside Fire Station), SE corner of Pacific Hwy & Cedar St., Little Italy, San Diego","San Diego","SDMNH","7144.146126","2016",58.16,"63.14",12.83,"6.479",5.997,5.952,"5.975","5.956","3.559",60.6,6.68,4.10429489307527,1.89911798754855,0.23526108392602
"951","Veneridae","Chionista","fluctifraga","Pleistocene","Border Field","San Diego","SDMNH","5198.113735","n/a",42.55,"43.46",6.7,"1.835",1.952,1.593,"1.594","1.778","1.626",43,2.44,3.76120011569356,0.89199803930511,-0.107833693455687
"952","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach End of Missouri St. ","San Diego","SDMNH","5287.50148","n/a",13.27,"16.44",1.95,"0.449",0.319,0.291,"0.305","0.301","0.452",14.77,0.58,2.69259809654329,-0.544727175441672,-0.736572774184801
"953","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",13.97,"17.18",2.04,"0.786",0.818,0.745,"0.649","0.706","0.762",15.49,0.93,2.74019465442878,-0.0725706928348354,-0.688976216299312
"954","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",14.06,"17.35",2.14,"0.395",0.493,0.572,"0.657","0.728","0.617",15.62,0.8,2.74855214441154,-0.22314355131421,-0.68061872631655
"955","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",15.21,"18.75",2.07,"0.726",0.641,0.622,"0.645","0.686","0.76",16.89,0.88,2.82672173081971,-0.127833371509885,-0.60244913990838
"956","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","2623.12642","n/a",15.66,"18.81",2.26,"0.727",0.519,0.353,"0.443","0.62","0.464",17.16,0.77,2.84258109405982,-0.261364764134408,-0.586589776668273
"957","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",16.07,"19.45",2.1,"1.647",0.755,0.661,"0.44","0.539","0.644",17.68,0.97,2.8724340572095,-0.0304592074847086,-0.556736813518592
"958","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",15.96,"19.86",2.5,"1.043",0.648,0.544,"0.642","0.792","0.754",17.8,0.99,2.87919845729804,-0.0100503358535015,-0.54997241343005
"959","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",16.26,"19.72",2.4,"0.784",0.868,0.867,"0.697","0.762","0.785",17.91,1.02,2.88535921607262,0.0198026272961797,-0.543811654655469
"960","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach End of Missouri St. ","San Diego","SDMNH","5287.50148","n/a",16.31,"19.86",2.47,"0.83",0.822,0.549,"0.464","0.384","0.443",18,0.85,2.89037175789616,-0.162518929497775,-0.538799112831925
"961","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",16.93,"20",2.49,"0.465",0.364,0.349,"0.443","0.81","0.814",18.4,0.82,2.91235066461494,-0.198450938723838,-0.516820206113149
"962","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",17.17,"21.14",2.74,"0.72",0.765,0.617,"0.632","0.705","0.687",19.05,0.98,2.94706710157271,-0.0202027073175195,-0.482103769155379
"963","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",17.39,"21.17",2.3,"0.526",0.475,0.49,"0.671","0.636","0.701",19.19,0.83,2.95438931001961,-0.186329578191493,-0.474781560708481
"964","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",18.05,"21.08",2.5,"1.795",0.931,0.8,"0.784","0.806","0.805",19.51,1.2,2.97092715463502,0.182321556793955,-0.458243716093069
"965","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",17.86,"21.74",2.8,"0.982",0.861,0.808,"0.769","0.865","0.891",19.7,1.14,2.98061863574394,0.131028262406404,-0.448552234984147
"966","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",18.13,"21.58",2.32,"0.754",0.693,0.603,"0.662","0.88","0.825",19.78,0.96,2.98467132619457,-0.0408219945202552,-0.444499544533523
"967","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",18.03,"22.2",2.28,"0.618",0.652,0.575,"0.669","0.763","0.83",20.01,0.91,2.99623214859564,-0.0943106794712413,-0.432938722132447
"968","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",18.36,"22.04",2.54,"0.719",0.659,0.545,"0.639","0.674","0.607",20.12,0.91,3.00171434523154,-0.0943106794712413,-0.427456525496551
"969","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",18.82,"21.96",2.57,"0.831",0.868,0.867,"0.799","0.844","0.897",20.33,1.1,3.01209762764026,0.0953101798043249,-0.417073243087834
"970","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",18.6,"22.27",2.7,"1.144",0.977,0.797,"0.905","0.791","0.717",20.35,1.15,3.0130809118886,0.139761942375159,-0.416089958839485
"971","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",19.94,"20.99",3.85,"0.79",0.522,0.522,"0.582","0.641","0.488",20.46,1.06,3.01847176052348,0.0582689081239758,-0.410699110204609
"972","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",19.43,"22.4",2.87,"1.096",1.098,1.023,"0.773","0.827","0.849",20.86,1.22,3.03783344957263,0.198850858745165,-0.391337421155463
"973","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",18.76,"23.47",2.48,"0.836",0.758,0.676,"0.79","0.689","0.66",20.98,0.98,3.04356960296815,-0.0202027073175195,-0.385601267759938
"974","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",19.15,"23.29",2.52,"0.699",0.619,0.496,"0.417","0.69","0.742",21.12,0.88,3.05022045883806,-0.127833371509885,-0.378950411890028
"975","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",19.04,"23.51",2.65,"0.811",0.596,0.595,"0.637","0.614","0.582",21.16,0.93,3.0521126069901,-0.0725706928348354,-0.37705826373799
"976","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",19.56,"23.87",2.63,"0.813",0.721,0.715,"0.797","0.702","0.76",21.61,1.02,3.07315617051879,0.0198026272961797,-0.356014700209295
"977","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","2623.12642","n/a",20.17,"23.33",2.52,"0.707",0.755,0.421,"0.495","0.638","0.794",21.69,0.9,3.07685132483878,-0.105360515657826,-0.352319545889306
"978","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","3024.14323","n/a",20.31,"23.16",2.89,"0.561",0.414,0.445,"0.931","0.967","0.889",21.69,1.01,3.07685132483878,0.00995033085316809,-0.352319545889306
"979","Veneridae","Leukoma","staminea","Pleistocene","Pacific Beach","San Diego","SDMNH","2623.12642","n/a",20.03,"23.64",2.49,"0.651",0.537,0.447,"0.572","0.65","0.773",21.76,0.87,3.08007342198774,-0.139262067333508,-0.349097448740347
