,Nest,Egg.Number,Egg.ID,Chick.ID,Egg.Volume,True.Lay.Seq
1666,6131,8,6131-8,6131-8,29.92652426,NA
1667,6131,9,6131-9,6131-9,28.42876659,NA
1668,6132,1,6132-1,NA,32.93982996,NA
1669,6132,2,6132-2,NA,32.84552666,NA
1670,6133,1,6133-1,6133-1,29.52389178,1.5
1671,6133,2,6133-2,6133-2,25.6568576,1.5
1672,6133,3,6133-3,6133-3,29.6479136,3
1673,6133,4,6133-4,6133-4,30.77521808,4
1674,6133,5,6133-5,6133-5,31.07803503,5
1675,6133,6,6133-6,6133-6,30.65274851,6
1676,6133,7,6133-7,6133-7,30.22410502,7
1677,6133,8,6133-8,6133-8,29.82563298,8
1678,6133,9,6133-9,6133-9,29.58788696,9
1679,6134,1,6134-1,6134-1,28.94726351,NA
1680,6134,2,6134-2,6134-2,26.77266381,NA
1681,6134,3,6134-3,6134-3,24.2588817,NA
1682,6134,4,6134-4,6134-4,28.76028366,NA
1683,6134,5,6134-5,6134-5,29.42805283,NA
1684,6134,6,6134-6,6134-6,27.67405554,NA
1685,6134,7,6134-7,6134-7,26.8952663,NA
1686,6134,8,6134-8,6134-8,27.22961185,NA
1687,6134,9,6134-9,6134-9,27.53608486,NA
1688,6135,1,6135-1,6135-1,30.77521808,1
1689,6135,2,6135-2,6135-2,32.12005173,2
1690,6135,3,6135-3,6135-3,32.64967065,3
1691,6135,4,6135-4,6135-4,34.15319514,4
1692,6135,5,6135-5,6135-5,31.69401159,5
1693,6135,6,6135-6,6135-6,32.8767701,6
1694,6135,7,6135-7,6135-7,32.37458634,7
1695,6135,8,6135-8,6135-8,32.4902948,8
1696,6135,9,6135-9,6135-9,32.93918515,9
1697,6136,1,6136-1,NA,30.9491072,NA
1698,6136,2,6136-2,NA,31.93573741,NA
1699,6136,3,6136-3,NA,32.12005173,NA
1700,6136,4,6136-4,NA,31.02223797,NA
1701,6136,5,6136-5,NA,29.6492,NA
1702,6136,6,6136-6,NA,27.80275129,NA
1703,6136,7,6136-7,NA,28.99352192,NA
1704,6137,1,6137-1,6137-1,31.32442566,1.5
1705,6137,2,6137-2,6137-2,33.000674,1.5
1706,6137,3,6137-3,6137-3,32.34637666,3
1707,6137,4,6137-4,6137-4,32.9368766,4
1708,6137,5,6137-5,6137-5,33.1282688,5
1709,6137,6,6137-6,6137-6,32.43318346,6
1710,6137,7,6137-7,6137-7,32.8115137,7
1711,6137,8,6137-8,6137-8,32.93918515,8
1712,6137,9,6137-9,6137-9,32.37458634,9
1713,6138,1,6138-1,6138-1,29.1567902,NA
1714,6138,2,6138-2,6138-2,27.52849242,NA
1715,6138,3,6138-3,6138-3,27.6646064,NA
1716,6138,4,6138-4,6138-4,27.08208374,NA
1717,6138,5,6138-5,6138-5,26.25639879,NA
1718,6138,6,6138-6,6138-6,NA,NA
1719,6138,7,6138-7,6138-7,26.04790605,NA
1720,6138,8,6138-8,6138-8,25.40215415,NA
1721,6138,9,6138-9,6138-9,NA,NA
1722,6139,1,6139-1,6139-1,31.37800154,NA
1723,6139,2,6139-2,6139-2,31.68963462,NA
1724,6140,1,6140-1,6140-1,31.74169254,1.5
1725,6140,2,6140-2,6140-2,33.49098,1.5
1726,6140,3,6140-3,6140-3,36.73543731,3
1727,6140,4,6140-4,6140-4,36.05489794,4
1728,6140,5,6140-5,6140-5,31.67863268,5
1729,6140,6,6140-6,6140-6,30.7012608,6
1730,6140,7,6140-7,6140-7,32.36833229,7
1731,6140,8,6140-8,6140-8,31.20123034,8
1732,6141,1,6141-1,NA,33.45846946,NA
1733,6141.1,1,6141.1-1,NA,33.98760115,NA
1734,6141.1,2,6141.1-2,NA,32.887712,NA
1735,6142,1,6142-1,6142-1,28.08017578,NA
1736,6142,2,6142-2,6142-2,27.30576834,NA
1737,6142,3,6142-3,6142-3,27.09911782,NA
1738,6142,4,6142-4,6142-4,26.9741312,NA
1739,6142,5,6142-5,6142-5,29.58483712,NA
1740,6142,6,6142-6,6142-6,28.94903017,NA
1741,6142,7,6142-7,6142-7,27.9620864,NA
1742,6142,8,6142-8,6142-8,28.0169728,NA
1743,6143,1,6143-1,6143-1,32.5540922,NA
1744,6143,2,6143-2,6143-2,31.81428785,NA
1745,6143,3,6143-3,6143-3,30.0022439,NA
1746,6143,4,6143-4,6143-4,30.95483972,NA
1747,6143,5,6143-5,6143-5,29.70863168,NA
1748,6143,6,6143-6,6143-6,31.262828,NA
1749,6143,7,6143-7,6143-7,31.75497462,NA
1750,6143,8,6143-8,6143-8,31.26509635,NA
1751,6143,9,6143-9,6143-9,30.7809104,NA
1752,6144,1,6144-1,NA,29.90767957,NA
1753,6144,2,6144-2,NA,31.13963269,NA
1754,6144,3,6144-3,NA,31.63241394,NA
1755,6144,4,6144-4,NA,33.63390118,NA
1756,6144,5,6144-5,NA,33.83077881,NA
1757,6144,6,6144-6,NA,31.13963269,NA
1758,6144,7,6144-7,NA,32.12381552,NA
1759,6145,1,6145-1,6145-1,24.66813485,NA
1760,6145,2,6145-2,6145-2,24.45674502,NA
1761,6145,3,6145-3,6145-3,26.26437286,NA
1762,6145,4,6145-4,6145-4,26.80248202,NA
1763,6145,5,6145-5,6145-5,27.24715674,NA
1764,6145,6,6145-6,6145-6,26.61044662,NA
1765,6147,1,6147-1,6147-1,29.62215934,NA
1766,6147,2,6147-2,6147-2,33.18538657,NA
1767,6147,3,6147-3,6147-3,25.59363908,NA
1768,6147,4,6147-4,6147-4,30.0590792,NA
1769,6147,5,6147-5,6147-5,29.3786674,NA
1770,6147,6,6147-6,6147-6,33.23723867,NA
1771,6147,7,6147-7,6147-7,32.919872,NA
1772,6147,8,6147-8,6147-8,32.9917689,NA
1773,6148,1,6148-1,6148-1,29.7075704,NA
1774,6148,2,6148-2,6148-2,29.8243112,NA
1775,6148,3,6148-3,6148-3,30.65997808,NA
1776,6148,4,6148-4,6148-4,30.5403,NA
1777,6148,5,6148-5,6148-5,30.47667251,NA
1778,6148,6,6148-6,6148-6,31.0215208,NA
1779,6148,7,6148-7,6148-7,31.141826,NA
1780,6148,8,6148-8,6148-8,30.9613682,NA
1781,6148,9,6148-9,6148-9,29.2405193,NA
1782,6148,10,6148-10,6148-10,30.59483264,NA
1783,6151,1,6151-1,6151-1,31.93573741,NA
1784,6151,2,6151-2,6151-2,35.3717713,NA
1785,6151,3,6151-3,6151-3,33.106668,NA
1786,6151,4,6151-4,6151-4,33.94411815,NA
1787,6201,1,6201-1,NA,32.67622355,NA
1788,6201,2,6201-2,NA,32.12005173,NA
1789,6201,3,6201-3,NA,30.9491072,NA
1790,6201,4,6201-4,NA,31.61557282,NA
1791,6201,6,6201-6,NA,29.76619647,NA
1792,6201,7,6201-7,NA,29.35417702,NA
1793,6201,8,6201-8,NA,30.41756672,NA
1794,6201,9,6201-9,NA,30.29654221,NA
1795,6201,10,6201-10,NA,30.182252,NA
1796,6202,1,6202-1,6202-1,26.04957462,NA
1797,6202,2,6202-2,6202-2,28.72322355,NA
1798,6202,3,6202-3,6202-3,27.97858877,NA
1799,6202,4,6202-4,6202-4,27.3713072,NA
1800,6203,1,6203-1,6203-1,27.582585,NA
1801,6204,1,6204-1,6204-1,34.4680142,NA
1802,6204,2,6204-2,6204-2,35.6572374,NA
1803,6204,3,6204-3,6204-3,36.1300832,NA
1804,6204,4,6204-4,6204-4,34.19316412,NA
1805,6204,5,6204-5,6204-5,33.74601094,NA
1806,6204,6,6204-6,6204-6,NA,NA
1807,6204,7,6204-7,6204-7,NA,NA
1808,6204,8,6204-8,6204-8,29.13517546,NA
1809,6204,9,6204-9,6204-9,NA,NA
1810,6205,1,6205-1,6205-1,30.46904416,NA
1811,6205,2,6205-2,6205-2,31.262828,NA
1812,6205,3,6205-3,6205-3,28.71811226,NA
1813,6205,4,6205-4,6205-4,30.35263514,NA
1814,6205,5,6205-5,6205-5,30.182252,NA
1815,6205,6,6205-6,6205-6,NA,NA
1816,6205,7,6205-7,6205-7,29.97916589,NA
1817,6206,1,6206-1,6206-1,28.828115,NA
1818,6206,2,6206-2,6206-2,28.53601269,NA
1819,6207,1,6207-1,6207-1,27.27823616,NA
1820,6207,2,6207-2,6207-2,26.03547889,NA
1821,6207,3,6207-3,6207-3,NA,NA
1822,6207,4,6207-4,6207-4,NA,NA
1823,6207,5,6207-5,6207-5,NA,NA
1824,6207,6,6207-6,6207-6,NA,NA
1825,6207,7,6207-7,6207-7,NA,NA
1826,6207,8,6207-8,6207-8,NA,NA
1827,6207,9,6207-9,6207-9,NA,NA
1828,6208,1,6208-1,6208-1,34.2082611,NA
1829,6208,2,6208-2,6208-2,31.97037802,NA
1830,6208,3,6208-3,6208-3,NA,NA
1831,6208,4,6208-4,6208-4,NA,NA
1832,6208,5,6208-5,6208-5,NA,NA
1833,6208,6,6208-6,6208-6,NA,NA
1834,6208,7,6208-7,6208-7,NA,NA
1835,6208,8,6208-8,6208-8,NA,NA
1836,6209,1,6209-1,6209-1,30.90166477,NA
1837,6209,2,6209-2,6209-2,34.2128246,NA
1838,6209,3,6209-3,6209-3,33.000674,NA
1839,6209,4,6209-4,6209-4,33.18956576,NA
1840,6209,5,6209-5,6209-5,33.25632563,NA
1841,6209,6,6209-6,6209-6,32.8092818,NA
1842,6209,7,6209-7,6209-7,30.42080202,NA
1843,6209,8,6209-8,6209-8,31.57009482,NA
1844,6210,1,6210-1,6210-1,29.7098752,NA
1845,6210,2,6210-2,6210-2,26.91324428,NA
1846,6210,3,6210-3,6210-3,30.03907622,NA
1847,6210,4,6210-4,6210-4,30.22825581,NA
1848,6210,5,6210-5,6210-5,29.35330066,NA
1849,6210,6,6210-6,6210-6,29.78683676,NA
1850,6210,7,6210-7,6210-7,29.25889659,NA
1851,6210,8,6210-8,6210-8,29.28471571,NA
1852,6210,9,6210-9,6210-9,29.2249217,NA
1853,6210,10,6210-10,6210-10,29.2073216,NA
1854,6210,11,6210-11,6210-11,29.29070444,NA
1855,6210,P1,6210-P1,6210-P1,28.3066808,NA
1856,6212,1,6212-1,6212-1,29.48928762,NA
1857,6212,2,6212-2,6212-2,30.59151373,NA
1858,6212,3,6212-3,6212-3,30.3057271,NA
1859,6212,4,6212-4,6212-4,30.51813747,NA
1860,6212,5,6212-5,6212-5,27.99530982,NA
1861,6212,6,6212-6,6212-6,NA,NA
1862,6212,7,6212-7,6212-7,NA,NA
1863,6212,8,6212-8,6212-8,NA,NA
1864,6214,1,6214-1,6214-1,31.84987132,NA
1865,6214,2,6214-2,6214-2,30.40046082,NA
1866,6214,3,6214-3,6214-3,35.03020798,NA
1867,6214,4,6214-4,6214-4,33.16268,NA
1868,6214,5,6214-5,6214-5,35.32490614,NA
1869,6214,6,6214-6,6214-6,33.55664,NA
1870,6214,7,6214-7,6214-7,31.54376704,NA
1871,6214,8,6214-8,6214-8,32.18650822,NA
1872,6214,9,6214-9,6214-9,32.22704912,NA
1873,6214,10,6214-10,6214-10,32.3356663,NA
1874,6215,1,6215-1,6215-1,33.49098,NA
1875,6215,2,6215-2,6215-2,28.17861325,NA
1876,6215,3,6215-3,6215-3,34.48370667,NA
1877,6215,4,6215-4,6215-4,31.48945309,NA
1878,6215,5,6215-5,6215-5,31.38747587,NA
1879,6215,6,6215-6,6215-6,28.72322355,NA
1880,6215,7,6215-7,6215-7,30.16287024,NA
1881,6215,8,6215-8,6215-8,30.49451917,NA
1882,6215,9,6215-9,6215-9,29.89576,NA
1883,6215,10,6215-10,6215-10,31.67039061,NA
1884,6215,11,6215-11,6215-11,32.2912169,NA
1885,6215,12,6215-12,6215-12,31.134992,NA
1886,6216,1,6216-1,6216-1,27.84503579,NA
1887,6216,2,6216-2,6216-2,26.14786362,NA
1888,6216,3,6216-3,6216-3,30.29654221,NA
1889,6216,4,6216-4,6216-4,29.82563298,NA
1890,6216,5,6216-5,6216-5,28.31857678,NA
1891,6216,6,6216-6,6216-6,25.72532678,NA
1892,6216,7,6216-7,6216-7,27.97889,NA
1893,6216,8,6216-8,6216-8,25.6203158,NA
1894,6216,P1,6216-P1,6216-P1,25.67146467,NA
1895,6217,1,6217-1,6217-1,29.6492,NA
1896,6217,2,6217-2,6217-2,29.18250212,NA
1897,6217,3,6217-3,6217-3,27.6881234,NA
1898,6217,4,6217-4,6217-4,31.08320154,NA
1899,6217,5,6217-5,6217-5,26.75079715,NA
1900,6217,6,6217-6,6217-6,29.4740888,NA
1901,6217,7,6217-7,6217-7,28.37589073,NA
1902,6217,8,6217-8,6217-8,27.02208819,NA
1903,6218,1,6218-1,6218-1,34.05958327,NA
1904,6218,2,6218-2,6218-2,32.8767701,NA
1905,6218,3,6218-3,6218-3,31.38602331,NA
1906,6218,4,6218-4,6218-4,33.38318182,NA
1907,6218,5,6218-5,6218-5,34.07618962,NA
1908,6218,6,6218-6,6218-6,29.9989266,NA
1909,6218,7,6218-7,6218-7,26.97438848,NA
1910,6218,8,6218-8,6218-8,31.56729958,NA
1911,6218,9,6218-9,6218-9,32.12592093,NA
1912,6218,10,6218-10,6218-10,NA,NA
1913,6236,1,6236-1,6236-1,33.69881293,NA
1914,6236,2,6236-2,6236-2,35.30345864,NA
1915,6236,3,6236-3,6236-3,34.2387,NA
1916,6236,4,6236-4,6236-4,33.670272,NA
1917,6236,5,6236-5,6236-5,32.79815122,NA
1918,6236,6,6236-6,6236-6,35.24441395,NA
1919,6236,7,6236-7,6236-7,31.50265477,NA
1920,6236,8,6236-8,6236-8,34.7790952,NA
1921,6236,9,6236-9,6236-9,34.06874726,NA
1922,6238,2,6238-2,6238-2,31.086752,NA
1923,6238,3,6238-3,6238-3,31.54376704,NA
1924,6238,6,6238-6,6238-6,31.75146061,NA
1925,6238,7,6238-7,6238-7,31.83006286,NA
1926,6238,8,6238-8,6238-8,29.276144,NA
1927,6238,9,6238-9,6238-9,30.93265414,NA
1928,6238,10,6238-10,6238-10,30.4431023,NA
1929,6238,11,6238-11,6238-11,30.09247254,NA
1930,6238,12,6238-12,6238-12,30.40046082,NA
1931,6238,13,6238-13,6238-13,31.05803955,NA
1932,6238,P1,6238-P1,6238-P1,32.12381552,NA
1933,6238,P2,6238-P2,6238-P2,30.60018406,NA
1934,6238,P3,6238-P3,6238-P3,30.83645286,NA
1935,6239,1,6239-1,6239-1,32.12592093,NA
1936,6239,2,6239-2,6239-2,29.79546154,NA
1937,6239,3,6239-3,6239-3,31.1969536,NA
1938,6239,4,6239-4,6239-4,30.83645286,NA
1939,6239,5,6239-5,6239-5,31.405739,NA
1940,6239,6,6239-6,6239-6,31.810352,NA
1941,6239,7,6239-7,6239-7,30.77874603,NA
1942,6239,8,6239-8,6239-8,32.4264974,NA
1943,6239,9,6239-9,6239-9,NA,NA
1944,6239,10,6239-10,6239-10,29.58368579,NA
1945,6240,1,6240-1,6240-1,30.2430344,NA
1946,6240,2,6240-2,6240-2,34.05958327,NA
1947,6240,3,6240-3,6240-3,33.35966,NA
1948,6240,4,6240-4,6240-4,33.75952136,NA
1949,6240,5,6240-5,6240-5,33.74601094,NA
1950,6240,6,6240-6,6240-6,31.75196123,NA
1951,6240,7,6240-7,6240-7,32.2351052,NA
1952,6240,8,6240-8,6240-8,32.1713078,NA
1953,6240,9,6240-9,6240-9,NA,NA
1954,6240,10,6240-10,6240-10,29.0966376,NA
1955,6241,1,6241-1,6241-1,31.9799156,NA
1956,6241,2,6241-2,6241-2,30.3914528,NA
1957,6241,3,6241-3,6241-3,30.81706199,NA
1958,6241,4,6241-4,6241-4,30.49380522,NA
1959,6241,5,6241-5,6241-5,27.8548864,NA
1960,6241,6,6241-6,6241-6,30.74457603,NA
1961,6241,7,6241-7,6241-7,29.76306784,NA
1962,6241,8,6241-8,6241-8,31.20123034,NA
1963,6241,9,6241-9,6241-9,30.06203792,NA
1964,6242,1,6242-1,6242-1,29.61175718,NA
1965,6242,2,6242-2,6242-2,31.081392,NA
1966,6242,3,6242-3,6242-3,30.90166477,NA
1967,6242,4,6242-4,6242-4,30.5352541,NA
1968,6242,5,6242-5,6242-5,32.56220724,NA
1969,6242,6,6242-6,6242-6,31.57081628,NA
1970,6242,7,6242-7,6242-7,32.66907278,NA
1971,6242,8,6242-8,6242-8,31.67863268,NA
1972,6242,9,6242-9,6242-9,NA,NA
1973,6242,10,6242-10,6242-10,31.48985509,NA
1974,6243.1,1,6243.1-1,6243-1,32.37229118,NA
1975,6243.1,2,6243.1-2,6243-2,29.9577216,NA
1976,6243.1,3,6243.1-3,6243-3,31.18342496,NA
1977,6243.1,4,6243.1-4,6243-4,31.68963462,NA
1978,6243.1,5,6243.1-5,6243-5,31.20123034,NA
1979,6243.1,6,6243.1-6,6243-6,31.3208768,NA
1980,6243.1,7,6243.1-7,6243-7,NA,NA
1981,6243.1,8,6243.1-8,6243-8,31.50922184,NA
1982,6243.1,9,6243.1-9,6243-9,29.82563298,NA
1983,6244,1,6244-1,6244-1,32.37458634,NA
1984,6244,2,6244-2,6244-2,32.4264974,NA
1985,6244,3,6244-3,6244-3,32.86872688,NA
1986,6244,4,6244-4,6244-4,33.06123021,NA
1987,6244,5,6244-5,6244-5,32.22704912,NA
1988,6244,6,6244-6,6244-6,32.1075104,NA
1989,6244,7,6244-7,6244-7,31.75196123,NA
1990,6244,8,6244-8,6244-8,33.03136,NA
1991,6244,9,6244-9,6244-9,NA,NA
1992,6244,10,6244-10,6244-10,30.4534144,NA
1993,6245,1,6245-1,6245-1,32.4361856,NA
1994,6245,2,6245-2,6245-2,33.3149769,NA
1995,6245,3,6245-3,6245-3,32.1644202,NA
1996,6245,4,6245-4,6245-4,28.0221586,NA
1997,6245,5,6245-5,6245-5,33.25228419,NA
1998,6245,6,6245-6,6245-6,31.3531901,NA
1999,6245,7,6245-7,6245-7,31.01436306,NA
2000,6245,8,6245-8,6245-8,32.8079552,NA
2001,6245,9,6245-9,6245-9,29.94450598,NA
2002,6245,10,6245-10,6245-10,30.94931302,NA
2003,6245,11,6245-11,6245-11,30.83605354,NA
2004,6246,1,6246-1,6246-1,34.13515981,NA
2005,6246,2,6246-2,6246-2,33.55664,NA
2006,6246,3,6246-3,6246-3,31.8523208,NA
2007,6246,4,6246-4,6246-4,33.5920503,NA
2008,6246,5,6246-5,6246-5,33.63716114,NA
2009,6246,6,6246-6,6246-6,34.40080998,NA
2010,6246,7,6246-7,6246-7,32.93289466,NA
2011,6246,8,6246-8,6246-8,32.3122624,NA
2012,6246,9,6246-9,6246-9,32.25057416,NA
2013,6246,10,6246-10,6246-10,33.37900424,NA
2014,6247,1,6247-1,6247-1,27.59480955,NA
2015,6247,2,6247-2,6247-2,31.2003647,NA
2016,6247,3,6247-3,6247-3,30.66967486,NA
2017,6247,4,6247-4,6247-4,31.93153195,NA
2018,6247,5,6247-5,6247-5,31.4488007,NA
2019,6247,6,6247-6,6247-6,32.07601933,NA
2020,6247,7,6247-7,6247-7,30.8953598,NA
2021,6247,8,6247-8,6247-8,31.405739,NA
2022,6247,9,6247-9,6247-9,29.94244989,NA
2023,6247,10,6247-10,6247-10,29.90767957,NA
2024,6253,1,6253-1,6253-1,29.87295642,NA
2025,6253,2,6253-2,6253-2,29.98739724,NA
2026,6253,3,6253-3,6253-3,27.7900899,NA
2027,6253,4,6253-4,6253-4,30.66835683,NA
2028,6253,5,6253-5,6253-5,31.73405133,NA
2029,6253,6,6253-6,6253-6,32.53999433,NA
2030,6253,7,6253-7,6253-7,32.30490419,NA
2031,6253,8,6253-8,6253-8,32.2989026,NA
2032,6254,1,6254-1,6254-1,32.6220704,NA
2033,6254,2,6254-2,6254-2,32.55102682,NA
2034,6254,3,6254-3,6254-3,30.3598422,NA
2035,6254,4,6254-4,6254-4,28.52082781,NA
2036,6254,P1,6254-P1,6254-P1,27.75356096,NA
2037,6254,P2,6254-P2,6254-P2,28.88151078,NA
2038,6255,1,6255-1,6255-1,30.4199948,NA
2039,6255,2,6255-2,6255-2,27.74535534,NA
2040,6255,3,6255-3,6255-3,30.3211832,NA
2041,6255,4,6255-4,6255-4,30.1935884,NA
2042,6255,5,6255-5,6255-5,30.79579458,NA
2043,6255,6,6255-6,6255-6,32.40057805,NA
2044,6255,7,6255-7,6255-7,29.92957088,NA
2045,6255,8,6255-8,6255-8,30.43035139,NA
2046,6255,9,6255-9,6255-9,30.11764899,NA
2047,6255,10,6255-10,6255-10,30.50542891,NA
2048,6256,1,6256-1,6256-1,25.0352852,NA
2049,6256,2,6256-2,6256-2,25.82691164,NA
2050,6256,3,6256-3,6256-3,28.29071014,NA
2051,6256,4,6256-4,6256-4,22.90334413,NA
2052,6256,5,6256-5,6256-5,19.04743731,NA
2053,6256,6,6256-6,6256-6,29.29070444,NA
2054,6256,7,6256-7,6256-7,29.40430374,NA
2055,6256,8,6256-8,6256-8,29.23126794,NA
2056,6256,9,6256-9,6256-9,28.71057878,NA
2057,6257,1,6257-1,6257-1,29.17183143,NA
2058,6257,2,6257-2,6257-2,31.02015722,NA
2059,6257,3,6257-3,6257-3,31.55958118,NA
2060,6257,4,6257-4,6257-4,30.9491072,NA
2061,6257,5,6257-5,6257-5,30.23602995,NA
2062,6257,6,6257-6,6257-6,30.73273472,NA
2063,6257,7,6257-7,6257-7,29.56128635,NA
2064,6257,8,6257-8,6257-8,31.54376704,NA
2065,6257,9,6257-9,6257-9,29.11239493,NA
2066,6258,1,6258-1,6258-1,32.12005173,NA
2067,6258,2,6258-2,6258-2,30.83164441,NA
2068,6258,3,6258-3,6258-3,31.42639322,NA
2069,6258,4,6258-4,6258-4,32.24920093,NA
2070,6258,5,6258-5,6258-5,30.3598422,NA
2071,6258,6,6258-6,6258-6,26.5228803,NA
2072,6258,7,6258-7,6258-7,27.29401386,NA
2073,6258,8,6258-8,6258-8,26.36177478,NA
2074,6258,9,6258-9,6258-9,26.23434829,NA
2075,6259,1,6259-1,6259-1,33.70170036,NA
2076,6259,2,6259-2,6259-2,35.91827262,NA
2077,6259,3,6259-3,6259-3,33.56366535,NA
2078,6259,4,6259-4,6259-4,34.2679849,NA
2079,6259,5,6259-5,6259-5,34.5088976,NA
2080,6259,6,6259-6,6259-6,30.29176216,NA
2081,6259,7,6259-7,6259-7,34.34033257,NA
2082,6259,8,6259-8,6259-8,31.93573741,NA
2083,6259,9,6259-9,6259-9,33.68796,NA
2084,6260,1,6260-1,6260-1,28.23163008,NA
2085,6260,2,6260-2,6260-2,29.7439053,NA
2086,6260,3,6260-3,6260-3,29.9383988,NA
2087,6260,4,6260-4,6260-4,29.86565127,NA
2088,6260,5,6260-5,6260-5,31.24611766,NA
2089,6260,6,6260-6,6260-6,29.2770954,NA
2090,6260,7,6260-7,6260-7,27.314384,NA
2091,6260,8,6260-8,6260-8,27.90612425,NA
2092,6260,9,6260-9,6260-9,28.76993756,NA
2093,6261,1,6261-1,6261-1,32.56220724,NA
2094,6261,2,6261-2,6261-2,32.00199987,NA
2095,6261,3,6261-3,6261-3,30.29943232,NA
2096,6261,4,6261-4,6261-4,32.48979203,NA
2097,6261,5,6261-5,6261-5,32.11795168,NA
2098,6261,6,6261-6,6261-6,32.67957409,NA
2099,6261,7,6261-7,6261-7,27.582585,NA
2100,6261,8,6261-8,6261-8,31.8172069,NA
2101,6261,9,6261-9,6261-9,32.12592093,NA
2102,6261,10,6261-10,6261-10,32.75074256,NA
2103,6262,1,6262-1,6262-1,25.64886906,NA
2104,6262,2,6262-2,6262-2,27.50000402,NA
2105,6262,3,6262-3,6262-3,28.0221586,NA
2106,6262,4,6262-4,6262-4,27.73955635,NA
2107,6262,5,6262-5,6262-5,30.23602995,NA
2108,6262,6,6262-6,6262-6,29.1769111,NA
2109,6262,7,6262-7,6262-7,NA,NA
2110,6262,8,6262-8,6262-8,27.74543734,NA
2111,6262,9,6262-9,6262-9,27.30342387,NA
2112,6262,10,6262-10,6262-10,26.8619464,NA
2113,7001,1,7001-1,NA,30.2430344,NA
2114,7001,2,7001-2,NA,30.71920179,NA
2115,7001,3,7001-3,NA,29.05875098,NA
2116,7002,1,7002-1,NA,32.4566131,NA
2117,7002,2,7002-2,NA,29.9383988,NA
2118,7002,3,7002-3,NA,32.14278349,NA
2119,7002,4,7002-4,NA,32.7989161,NA
2120,7003,1,7003-1,NA,33.81204668,NA
2121,7003,2,7003-2,NA,28.74656957,NA
2122,7003,3,7003-3,NA,30.5289175,NA
2123,7004,1,7004-1,NA,31.07202915,NA
2124,7005,1,7005-1,7005-1,30.16519594,1
2125,7005,2,7005-2,7005-2,31.38986,2
2126,7005,3,7005-3,7005-3,30.5763728,3
2127,7005,4,7005-4,7005-4,31.07202915,4
2128,7005,5,7005-5,7005-5,31.44627507,5
2129,7005,6,7005-6,7005-6,27.63080946,6
2130,7005,P1,7005-P1,7005-P1,30.90948608,NA
2131,7005,P2,7005-P2,7005-P2,31.29005466,NA
2132,7006,1,7006-1,NA,28.5073935,NA
2133,7006,2,7006-2,NA,27.7813472,NA
2134,7006,3,7006-3,NA,27.90612425,NA
2135,7006,4,7006-4,NA,26.223825,NA
2136,7006,5,7006-5,NA,27.15190096,NA
2137,7006,6,7006-6,NA,28.9763324,NA
2138,7006.1,1,7006.1-1,NA,26.82841424,NA
2139,7006.1,2,7006.1-2,NA,27.606236,NA
2140,7007,1,7007-1,NA,31.134992,NA
2141,7007,2,7007-2,NA,33.1282688,NA
2142,7007,3,7007-3,NA,33.9584599,NA
2143,7007,4,7007-4,NA,35.19776051,NA
2144,7008,1,7008-1,NA,36.15840062,NA
2145,7008,2,7008-2,NA,35.84995995,NA
2146,7008,3,7008-3,NA,35.24441395,NA
2147,7008,4,7008-4,NA,37.27603351,NA
2148,7008,5,7008-5,NA,34.8806479,NA
2149,7008,6,7008-6,NA,33.62895069,NA
2150,7008,7,7008-7,NA,35.004108,NA
2151,7009,1,7009-1,NA,31.12722,NA
2152,7009,2,7009-2,NA,30.45322573,NA
2153,7009,3,7009-3,NA,29.80410829,NA
2154,7009,4,7009-4,NA,31.38986,NA
2155,7009.1,1,7009.1-1,NA,30.49451917,NA
2156,7010,1,7010-1,NA,32.91081199,NA
2157,7010,2,7010-2,NA,32.12005173,NA
2158,7010,3,7010-3,NA,31.94619584,NA
2159,7010,4,7010-4,NA,32.59531328,NA
2160,7010.1,1,7010.1-1,NA,32.24344,NA
2161,7010.2,1,7010.2-1,NA,30.19379583,NA
2162,7010.2,2,7010.2-2,NA,29.50820306,NA
2163,7010.2,3,7010.2-3,NA,32.32324397,NA
2164,7010.2,4,7010.2-4,NA,34.12499296,NA
2165,7010.2,5,7010.2-5,NA,32.71495598,NA
2166,7010.2,6,7010.2-6,NA,31.36333336,NA
2167,7010.2,7,7010.2-7,NA,33.75362,NA
2168,7010.2,8,7010.2-8,NA,30.8871456,NA
2169,7010.2,P1,7010.2-P1,NA,27.3727544,NA
2170,7010.2,P2,7010.2-P2,NA,25.26225922,NA
2171,7010.2,P3,7010.2-P3,NA,27.50000402,NA
2172,7011,1,7011-1,NA,33.25373354,NA
2173,7012,1,7012-1,7012-1,33.21772506,NA
2174,7012,2,7012-2,7012-2,28.98371473,NA
2175,7012,3,7012-3,7012-3,27.53608486,NA
2176,7012,4,7012-4,7012-4,31.71816,NA
2177,7012,5,7012-5,7012-5,33.35966,NA
2178,7012,6,7012-6,7012-6,31.57190597,NA
2179,7012,7,7012-7,7012-7,30.2675296,NA
2180,7012,8,7012-8,7012-8,32.16288134,NA
2181,7012,9,7012-9,7012-9,30.34657459,NA
2182,7012,10,7012-10,7012-10,29.5778584,NA
2183,7012,11,7012-11,7012-11,30.54355513,NA
2184,7012,P1,7012-P1,7012-P1,30.86996144,NA
2185,7012,P2,7012-P2,7012-P2,30.6392992,NA
2186,7013,A1,7013-A1,NA,32.1883392,NA
2187,7013,A2,7013-A2,NA,28.31224448,NA
2188,7013,B1,7013-B1,NA,30.89324206,NA
